T	η
733.0	39.47720053103144
734.0	39.51350374846056
735.0	39.54978653749947
736.0	39.58604889368919
737.0	39.62229081258746
738.0	39.658512289769256
739.0	39.69471332082725
740.0	39.73089390137241
741.0	39.76705402703443
742.0	39.80319369346224
743.0	39.83931289632451
744.0	39.875411631310165
745.0	39.91148989412885
746.0	39.947547680511406
747.0	39.98358498621042
748.0	40.01960180700061
749.0	40.05559813867941
750.0	40.09157397706734
751.0	40.127529318008584
752.0	40.16346415737139
753.0	40.19937849104856
754.0	40.2352723149579
755.0	40.27114562504275
756.0	40.30699841727236
757.0	40.342830687642355
758.0	40.37864243217527
759.0	40.414433646920926
760.0	40.45020432795688
761.0	40.485954471388936
762.0	40.52168407335152
763.0	40.55739313000816
764.0	40.593081637551926
765.0	40.6287495922058
766.0	40.66439699022325
767.0	40.70002382788852
768.0	40.73563010151712
769.0	40.771215807456244
770.0	40.80678094208523
771.0	40.842325501815914
772.0	40.87784948309309
773.0	40.913352882394925
774.0	40.94883569623339
775.0	40.98429792115458
776.0	41.01973955373925
777.0	41.05516059060315
778.0	41.09056102839743
779.0	41.12594086380908
780.0	41.16130009356124
781.0	41.196638714413716
782.0	41.2319567231633
783.0	41.26725411664418
784.0	41.3025308917283
785.0	41.33778704532582
786.0	41.37302257438542
787.0	41.40823747589473
788.0	41.44343174688072
789.0	41.47860538440999
790.0	41.513758385589306
791.0	41.548890747565814
792.0	41.58400365056719
793.0	41.61909828989072
794.0	41.6541746853926
795.0	41.68923285702791
796.0	41.72427282485097
797.0	41.75929460901561
798.0	41.79429822977541
799.0	41.829283707484
800.0	41.86425106259529
801.0	41.899200315663755
802.0	41.93413148734475
803.0	41.96904459839466
804.0	42.003939669671276
805.0	42.03881672213396
806.0	42.07367577684397
807.0	42.108516854964655
808.0	42.14333997776177
809.0	42.17814516660363
810.0	42.21293244296146
811.0	42.24770182840958
812.0	42.28245334462564
813.0	42.31718701339092
814.0	42.351902856590506
815.0	42.38660089621355
816.0	42.42128115435351
817.0	42.45594365320835
818.0	42.49058841508085
819.0	42.525215462378725
820.0	42.55982481761494
821.0	42.594416503407864
822.0	42.62899054248159
823.0	42.66354695766606
824.0	42.6980857718973
825.0	42.732607008217705
826.0	42.76711068977616
827.0	42.80159683982832
828.0	42.836065481736796
829.0	42.87051663897137
830.0	42.9049503351092
831.0	42.939366593835004
832.0	42.97376543894131
833.0	43.00814689432864
834.0	43.04251098400569
835.0	43.07685773208954
836.0	43.111187162805855
837.0	43.14549930048907
838.0	43.17979416958263
839.0	43.21407179463909
840.0	43.24833220032041
841.0	43.28257541139802
842.0	43.31680145275316
843.0	43.35101034937693
844.0	43.38520212637054
845.0	43.41937680894546
846.0	43.45353442242366
847.0	43.48767499223768
848.0	43.52179854393092
849.0	43.55590510315775
850.0	43.58999469568371
851.0	43.62406734738563
852.0	43.658123084251905
853.0	43.69216193238254
854.0	43.7261839179894
855.0	43.760189067396354
856.0	43.794177407039435
857.0	43.82814896346698
858.0	43.86210376333985
859.0	43.89604183343154
860.0	43.92996320062832
861.0	43.96386789192948
862.0	43.99775593444736
863.0	44.03162735540762
864.0	44.06548218214931
865.0	44.099320442125055
866.0	44.133142162901215
867.0	44.16694737215803
868.0	44.200736097689685
869.0	44.2345083674046
870.0	44.268264209325466
871.0	44.30200365158939
872.0	44.335726722448136
873.0	44.3694334502681
874.0	44.4031238635306
875.0	44.43679799083195
876.0	44.47045586088355
877.0	44.50409750251209
878.0	44.53772294465969
879.0	44.571332216383965
880.0	44.60492534685818
881.0	44.63850236537142
882.0	44.672063301328656
883.0	44.705608184250906
884.0	44.73913704377537
885.0	44.7726499096555
886.0	44.806146811761224
887.0	44.83962778007893
888.0	44.873092844711685
889.0	44.90654203587934
890.0	44.939975383918615
891.0	44.973392919283256
892.0	45.00679467254408
893.0	45.04018067438919
894.0	45.073550955624
895.0	45.1069055471714
896.0	45.14024448007181
897.0	45.17356778548339
898.0	45.206875494682016
899.0	45.240167639061504
900.0	45.27344425013362
901.0	45.306705359528266
902.0	45.33995099899353
903.0	45.37318120039581
904.0	45.40639599571995
905.0	45.43959767774888
906.0	45.47278852219247
907.0	45.50596853549554
908.0	45.53913772407766
909.0	45.57229609433338
910.0	45.605443652632296
911.0	45.63858040531932
912.0	45.671706358714815
913.0	45.70482151911485
914.0	45.73792589279128
915.0	45.77101948599204
916.0	45.80410230494122
917.0	45.83717435583926
918.0	45.87023564486324
919.0	45.903286178166944
920.0	45.93632596188101
921.0	45.96935500211324
922.0	46.002373304948655
923.0	46.03538087644973
924.0	46.068377722656535
925.0	46.10136384958694
